Order ID,Order Date,City,Product,Qty,Amount,Channel,Status
KC-11750,2026-01-20,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-11751,2026-02-15,Mumbai,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-11752,2026-02-20,Bengaluru,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-11753,2026-04-14,Mumbai,Kulhad Gift Box,2,2598,Website,Delivered
KC-11754,2026-02-19,Bengaluru,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-11755,2026-04-29,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-11756,2026-01-09,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11757,2026-04-02,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11758,2026-04-28,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11759,2026-02-16,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-11760,2026-04-29,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-11761,2026-03-16,Pune,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-11762,2026-03-19,Bengaluru,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11763,2026-03-30,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11764,2026-01-25,Mumbai,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-11765,2026-02-27,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11766,2026-02-10,Mumbai,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-11767,2026-03-17,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-11768,2026-01-01,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-11769,2026-03-31,Pune,Masala Chai 250g,1,349,Instagram,Delivered
KC-11770,2026-03-29,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-11771,2026-03-15,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11772,2026-01-28,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11773,2026-02-09,Mumbai,Elaichi Chai 250g,3,"₹1,197",Amazon,Delivered
KC-11774,2026-03-23,Bengaluru,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11775,2026-01-25,Delhi,Masala Chai 250g,2,698,Website,Delivered
KC-11776,2026-04-27,Mumbai,Kulhad Gift Box,1,1299,Website,Delivered
KC-11777,2026-03-13,Mumbai,Elaichi Chai 250g,3,1197,Instagram,Delivered
KC-11778,2026-02-18,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11779,2026-03-14,Delhi,Masala Chai 250g,1,349,Instagram,Delivered
KC-11780,2026-01-01,Bengaluru,Masala Chai 250g,2,698,Instagram,Delivered
KC-11781,2026-02-09,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11782,2026-02-06,Pune,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-11783,2026-03-07,Bengaluru,Masala Chai 250g,1,349,Amazon,Delivered
KC-11784,2026-03-15,Mumbai,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11785,2026-01-14,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-11786,2026-01-27,Mumbai,Masala Chai 250g,2,698,Amazon,Delivered
KC-11787,2026-03-06,Pune,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-11788,2026-01-05,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11789,2026-03-23,Bengaluru,Masala Chai 250g,1,₹349,Website,Delivered
KC-11790,2026-04-23,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-11791,2026-03-19,Mumbai,Masala Chai 250g,4,"₹1,396",Website,Delivered
KC-11792,2026-04-09,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11793,2026-03-01,Bengaluru,Elaichi Chai 250g,4,"₹1,596",Website,Delivered
KC-11794,2026-04-03,Pune,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11795,2026-02-09,Bengaluru,Kulhad Gift Box,3,3897,Instagram,Delivered
KC-11796,2026-01-16,Pune,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-11797,2026-02-07,Mumbai,Masala Chai 250g,1,349,Amazon,Delivered
KC-11798,2026-03-25,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-11799,2026-02-01,Delhi,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-11800,2026-02-13,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11801,2026-03-03,Mumbai,Masala Chai 250g,4,"₹1,396",Website,Delivered
KC-11802,2026-01-27,Pune,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11803,2026-04-10,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11804,2026-02-26,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11805,2026-01-24,Pune,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11806,2026-02-20,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Returned
KC-11807,2026-02-27,Bengaluru,Masala Chai 250g,2,698,Instagram,Delivered
KC-11808,2026-02-19,Bengaluru,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11809,2026-04-11,Bengaluru,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11810,2026-03-27,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11811,2026-01-31,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-11812,2026-02-03,Delhi,Elaichi Chai 250g,2,798,Website,Delivered
KC-11813,2026-04-26,Mumbai,Elaichi Chai 250g,2,798,Website,Delivered
KC-11814,2026-03-21,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11815,2026-03-03,Mumbai,Masala Chai 250g,1,349,Website,Delivered
KC-11816,2026-03-20,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11817,2026-02-16,Bengaluru,Kulhad Gift Box,4,5196,Instagram,Delivered
KC-11818,2026-04-03,Mumbai,Kulhad Gift Box,2,2598,Website,Delivered
KC-11819,2026-01-27,Mumbai,Kulhad Gift Box,2,2598,Website,Delivered
KC-11820,2026-02-18,Pune,Elaichi Chai 250g,3,"₹1,197",Website,Delivered
KC-11821,2026-04-11,Bengaluru,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11822,2026-03-10,Bengaluru,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-11823,2026-03-15,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11824,2026-03-24,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11825,2026-04-09,Mumbai,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-11826,2026-04-30,Mumbai,Masala Chai 250g,4,"₹1,396",Amazon,Delivered
KC-11827,2026-04-29,Mumbai,Masala Chai 250g,4,"₹1,396",Instagram,Delivered
KC-11828,2026-02-11,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Returned
KC-11829,2026-02-26,Bengaluru,Kulhad Gift Box,3,"₹3,897",Amazon,Delivered
KC-11830,2026-02-16,Bengaluru,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11831,2026-03-04,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-11832,2026-01-07,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-11833,2026-04-24,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11834,2026-03-26,Mumbai,Elaichi Chai 250g,2,798,Website,Delivered
KC-11835,2026-01-13,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-11836,2026-01-28,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-11837,2026-03-07,Pune,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-11838,2026-01-29,Delhi,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-11839,2026-03-08,Delhi,Masala Chai 250g,1,349,Amazon,Returned
KC-11840,2026-03-23,Mumbai,Kulhad Gift Box,3,3897,Instagram,Delivered
KC-11841,2026-02-21,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11842,2026-01-04,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11843,2026-02-12,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-11844,2026-03-13,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-11845,2026-01-03,Pune,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-11846,2026-02-12,Pune,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11847,2026-04-27,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11848,2026-03-04,Mumbai,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-11849,2026-04-14,Delhi,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11850,2026-03-10,Mumbai,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-11851,2026-04-28,Delhi,Kulhad Gift Box,3,"₹3,897",Website,Returned
KC-11852,2026-04-06,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-11853,2026-02-18,Delhi,Masala Chai 250g,2,₹698,Website,Returned
KC-11854,2026-02-12,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11855,2026-02-15,Bengaluru,Elaichi Chai 250g,4,"₹1,596",Website,Returned
KC-11856,2026-01-13,Bengaluru,Masala Chai 250g,2,698,Website,Delivered
KC-11857,2026-01-21,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-11858,2026-04-07,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-11859,2026-01-17,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11860,2026-03-25,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11861,2026-03-13,Mumbai,Elaichi Chai 250g,3,"₹1,197",Amazon,Delivered
KC-11862,2026-02-04,Mumbai,Elaichi Chai 250g,3,"₹1,197",Instagram,Delivered
KC-11863,2026-01-13,Bengaluru,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-11864,2026-01-08,Mumbai,Masala Chai 250g,1,₹349,Amazon,Returned
KC-11865,2026-04-20,Mumbai,Masala Chai 250g,4,"₹1,396",Instagram,Delivered
KC-11866,2026-04-14,Mumbai,Elaichi Chai 250g,2,798,Website,Delivered
KC-11867,2026-01-02,Bengaluru,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-11868,2026-01-24,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-11869,2026-04-18,Bengaluru,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11870,2026-02-16,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-11871,2026-02-21,Mumbai,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11872,2026-02-13,Pune,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11873,2026-03-27,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-11874,2026-03-13,Pune,Masala Chai 250g,2,698,Amazon,Delivered
KC-11875,2026-03-18,Delhi,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11876,2026-04-14,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11877,2026-01-28,Pune,Masala Chai 250g,1,₹349,Website,Delivered
KC-11878,2026-01-18,Bengaluru,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-11879,2026-03-31,Pune,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11880,2026-01-16,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-11881,2026-01-26,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11882,2026-02-10,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-11883,2026-02-07,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-11884,2026-02-28,Delhi,Masala Chai 250g,3,"₹1,047",Instagram,Delivered
KC-11885,2026-04-26,Bengaluru,Masala Chai 250g,4,1396,Amazon,Delivered
KC-11886,2026-01-07,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Returned
KC-11887,2026-01-20,Bengaluru,Masala Chai 250g,2,₹698,Website,Delivered
KC-11888,2026-03-27,Mumbai,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-11889,2026-02-22,Mumbai,Kulhad Gift Box,4,"₹5,196",Instagram,Delivered
KC-11890,2026-03-10,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-11891,2026-04-10,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11892,2026-03-06,Bengaluru,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-11893,2026-04-26,Bengaluru,Masala Chai 250g,2,₹698,Website,Delivered
KC-11894,2026-04-13,Mumbai,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-11895,2026-01-06,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11896,2026-01-04,Mumbai,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-11897,2026-01-19,Pune,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11898,2026-03-03,Bengaluru,Masala Chai 250g,1,349,Instagram,Delivered
KC-11899,2026-01-19,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-11900,2026-02-02,Mumbai,Kulhad Gift Box,3,"₹3,897",Amazon,Delivered
KC-11901,2026-04-12,Mumbai,Elaichi Chai 250g,3,"₹1,197",Instagram,Delivered
KC-11902,2026-03-26,Pune,Elaichi Chai 250g,1,399,Website,Delivered
KC-11903,2026-01-23,Mumbai,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-11904,2026-01-21,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11905,2026-01-24,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-11906,2026-01-29,Pune,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11907,2026-01-23,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11908,2026-01-05,Pune,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-11909,2026-03-18,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11910,2026-04-02,Mumbai,Masala Chai 250g,4,1396,Website,Delivered
KC-11911,2026-01-28,Mumbai,Masala Chai 250g,3,"₹1,047",Website,Delivered
KC-11912,2026-01-09,Delhi,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-11913,2026-04-06,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11914,2026-01-21,Pune,Kulhad Gift Box,4,5196,Website,Delivered
KC-11915,2026-04-09,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11916,2026-01-26,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11917,2026-03-05,Mumbai,Masala Chai 250g,3,"₹1,047",Amazon,Delivered
KC-11918,2026-02-24,Bengaluru,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-11919,2026-01-11,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-11920,2026-03-26,Pune,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11921,2026-01-23,Pune,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11922,2026-04-02,Mumbai,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-11923,2026-04-19,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11924,2026-04-06,Bengaluru,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11925,2026-04-20,Delhi,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-11926,2026-04-05,Delhi,Masala Chai 250g,2,₹698,Website,Delivered
KC-11927,2026-04-15,Delhi,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-11928,2026-03-10,Mumbai,Elaichi Chai 250g,3,1197,Amazon,Returned
KC-11929,2026-03-13,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11930,2026-04-24,Delhi,Masala Chai 250g,1,349,Instagram,Returned
KC-11931,2026-04-27,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-11932,2026-01-12,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11933,2026-02-19,Bengaluru,Masala Chai 250g,2,698,Amazon,Delivered
KC-11934,2026-04-13,Bengaluru,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-11935,2026-04-30,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11936,2026-02-02,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-11937,2026-01-10,Mumbai,Masala Chai 250g,1,₹349,Amazon,Returned
KC-11938,2026-01-01,Mumbai,Masala Chai 250g,1,₹349,Website,Delivered
KC-11939,2026-04-19,Delhi,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11940,2026-03-19,Mumbai,Masala Chai 250g,4,1396,Amazon,Delivered
KC-11941,2026-02-15,Mumbai,Masala Chai 250g,1,₹349,Instagram,Returned
KC-11942,2026-02-24,Mumbai,Masala Chai 250g,4,1396,Instagram,Delivered
KC-11943,2026-02-11,Mumbai,Elaichi Chai 250g,4,"₹1,596",Instagram,Delivered
KC-11944,2026-02-06,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-11945,2026-02-10,Mumbai,Elaichi Chai 250g,4,"₹1,596",Amazon,Delivered
KC-11946,2026-01-28,Mumbai,Elaichi Chai 250g,1,399,Website,Delivered
KC-11947,2026-03-13,Bengaluru,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11948,2026-03-27,Bengaluru,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11949,2026-04-09,Bengaluru,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11950,2026-02-21,Delhi,Elaichi Chai 250g,2,798,Website,Delivered
KC-11951,2026-03-11,Bengaluru,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-11952,2026-03-22,Mumbai,Masala Chai 250g,4,"₹1,396",Instagram,Delivered
KC-11953,2026-03-01,Pune,Kulhad Gift Box,2,2598,Amazon,Returned
KC-11954,2026-04-03,Delhi,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11955,2026-02-11,Pune,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-11956,2026-01-24,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-11957,2026-03-28,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-11958,2026-04-04,Mumbai,Kulhad Gift Box,2,2598,Website,Delivered
KC-11959,2026-03-13,Bengaluru,Kulhad Gift Box,1,1299,Website,Delivered
KC-11960,2026-02-15,Bengaluru,Kulhad Gift Box,2,"₹2,598",Amazon,Returned
KC-11961,2026-03-27,Delhi,Masala Chai 250g,1,349,Instagram,Returned
KC-11962,2026-04-26,Bengaluru,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-11963,2026-01-16,Bengaluru,Elaichi Chai 250g,3,1197,Website,Delivered
KC-11964,2026-04-28,Mumbai,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-11965,2026-03-30,Pune,Elaichi Chai 250g,1,399,Website,Delivered
KC-11966,2026-03-18,Bengaluru,Elaichi Chai 250g,2,798,Website,Delivered
KC-11967,2026-01-23,Pune,Elaichi Chai 250g,2,798,Website,Delivered
KC-11968,2026-03-20,Mumbai,Kulhad Gift Box,4,"₹5,196",Instagram,Delivered
KC-11969,2026-02-10,Bengaluru,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-11970,2026-01-24,Mumbai,Elaichi Chai 250g,2,₹798,Instagram,Delivered
KC-11971,2026-02-27,Pune,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11972,2026-01-22,Delhi,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-11973,2026-03-03,Bengaluru,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11974,2026-03-06,Bengaluru,Elaichi Chai 250g,2,798,Website,Delivered
KC-11975,2026-02-27,Mumbai,Masala Chai 250g,1,349,Instagram,Delivered
KC-11976,2026-04-20,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-11977,2026-02-10,Bengaluru,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-11978,2026-01-07,Mumbai,Elaichi Chai 250g,2,₹798,Amazon,Delivered
KC-11979,2026-03-22,Bengaluru,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11980,2026-02-01,Delhi,Masala Chai 250g,1,349,Instagram,Delivered
KC-11981,2026-02-05,Delhi,Kulhad Gift Box,2,"₹2,598",Amazon,Returned
KC-11982,2026-01-22,Bengaluru,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11983,2026-01-03,Mumbai,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-11984,2026-03-17,Mumbai,Masala Chai 250g,2,₹698,Website,Delivered
KC-11985,2026-02-17,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-11986,2026-03-16,Pune,Masala Chai 250g,1,349,Amazon,Delivered
KC-11987,2026-04-01,Mumbai,Elaichi Chai 250g,1,399,Instagram,Delivered
KC-11988,2026-03-29,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11989,2026-04-30,Bengaluru,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11990,2026-03-31,Delhi,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-11991,2026-02-14,Mumbai,Kulhad Gift Box,4,"₹5,196",Website,Delivered
KC-11992,2026-02-04,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-11993,2026-04-12,Mumbai,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-11994,2026-04-22,Mumbai,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-11995,2026-03-24,Mumbai,Kulhad Gift Box,2,2598,Amazon,Delivered
KC-11996,2026-02-01,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11997,2026-03-25,Delhi,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-11998,2026-01-17,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-11999,2026-04-03,Delhi,Masala Chai 250g,1,₹349,Website,Delivered
KC-12000,2026-04-06,Bengaluru,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-12001,2026-01-09,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-12002,2026-02-11,Mumbai,Elaichi Chai 250g,3,1197,Amazon,Delivered
KC-12003,2026-01-23,Pune,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-12004,2026-02-03,Delhi,Masala Chai 250g,2,₹698,Website,Delivered
KC-12005,2026-04-10,Mumbai,Kulhad Gift Box,1,1299,Instagram,Delivered
KC-12006,2026-02-09,Pune,Masala Chai 250g,4,"₹1,396",Amazon,Delivered
KC-12007,2026-03-09,Mumbai,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-12008,2026-01-31,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-12009,2026-03-07,Mumbai,Kulhad Gift Box,3,3897,Amazon,Delivered
KC-12010,2026-04-25,Mumbai,Elaichi Chai 250g,2,₹798,Website,Returned
KC-12011,2026-03-07,Delhi,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-12012,2026-01-31,Mumbai,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-12013,2026-03-21,Bengaluru,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-12014,2026-03-08,Mumbai,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-12015,2026-03-31,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-12016,2026-03-17,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-12017,2026-03-29,Pune,Masala Chai 250g,1,₹349,Website,Delivered
KC-12018,2026-02-25,Delhi,Masala Chai 250g,1,349,Instagram,Delivered
KC-12019,2026-01-05,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-12020,2026-03-08,Pune,Masala Chai 250g,1,₹349,Instagram,Delivered
KC-12021,2026-02-20,Bengaluru,Elaichi Chai 250g,2,798,Instagram,Delivered
KC-12022,2026-04-10,Mumbai,Masala Chai 250g,3,"₹1,047",Amazon,Delivered
KC-12023,2026-01-06,Pune,Elaichi Chai 250g,4,"₹1,596",Instagram,Delivered
KC-12024,2026-02-12,Mumbai,Masala Chai 250g,2,698,Website,Delivered
KC-12025,2026-03-21,Mumbai,Elaichi Chai 250g,2,798,Amazon,Delivered
KC-12026,2026-04-17,Delhi,Elaichi Chai 250g,4,"₹1,596",Instagram,Delivered
KC-12027,2026-03-26,Bengaluru,Elaichi Chai 250g,1,399,Amazon,Delivered
KC-12028,2026-01-17,Mumbai,Elaichi Chai 250g,1,₹399,Amazon,Delivered
KC-12029,2026-04-08,Pune,Elaichi Chai 250g,3,"₹1,197",Amazon,Returned
KC-12030,2026-01-06,Pune,Kulhad Gift Box,1,"₹1,299",Instagram,Delivered
KC-12031,2026-04-14,Mumbai,Kulhad Gift Box,2,"₹2,598",Amazon,Delivered
KC-12032,2026-01-13,Bengaluru,Kulhad Gift Box,1,"₹1,299",Website,Delivered
KC-12033,2026-02-16,Bengaluru,Masala Chai 250g,3,"₹1,047",Instagram,Delivered
KC-12034,2026-02-17,Bengaluru,Elaichi Chai 250g,3,1197,Instagram,Delivered
KC-12035,2026-02-09,Pune,Masala Chai 250g,3,1047,Amazon,Delivered
KC-12036,2026-01-21,Mumbai,Elaichi Chai 250g,2,₹798,Website,Delivered
KC-12037,2026-01-28,Bengaluru,Kulhad Gift Box,2,"₹2,598",Website,Delivered
KC-12038,2026-04-14,Bengaluru,Masala Chai 250g,4,"₹1,396",Amazon,Delivered
KC-12039,2026-04-17,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-12040,2026-02-27,Mumbai,Masala Chai 250g,3,1047,Instagram,Delivered
KC-12041,2026-01-20,Mumbai,Kulhad Gift Box,2,2598,Instagram,Delivered
KC-12042,2026-01-26,Delhi,Masala Chai 250g,2,₹698,Instagram,Delivered
KC-12043,2026-01-05,Mumbai,Elaichi Chai 250g,1,₹399,Instagram,Delivered
KC-12044,2026-01-02,Mumbai,Kulhad Gift Box,2,"₹2,598",Instagram,Delivered
KC-12045,2026-01-25,Mumbai,Kulhad Gift Box,1,1299,Amazon,Delivered
KC-12046,2026-01-03,Bengaluru,Masala Chai 250g,2,₹698,Amazon,Delivered
KC-12047,2026-03-15,Mumbai,Masala Chai 250g,1,₹349,Amazon,Delivered
KC-12048,2026-04-11,Mumbai,Kulhad Gift Box,1,"₹1,299",Amazon,Delivered
KC-12049,2026-02-23,Mumbai,Masala Chai 250g,3,"₹1,047",Amazon,Delivered
KC-12050,2026-02-03,Mumbai,Kulhad Gift Box,4,5196,Instagram,Delivered
KC-12051,2026-03-12,Mumbai,Kulhad Gift Box,3,"₹3,897",Instagram,Delivered
KC-12052,2026-04-29,Bengaluru,Kulhad Gift Box,3,"₹3,897",Website,Delivered
KC-12053,2026-04-13,Bengaluru,Masala Chai 250g,4,"₹1,396",Amazon,Delivered
KC-12054,2026-01-04,Bengaluru,Elaichi Chai 250g,1,₹399,Website,Delivered
KC-12055,2026-03-17,Mumbai,Elaichi Chai 250g,1,399,Amazon,Delivered
